,日期,locationName,當日最高溫度(°C),當日最低溫度(°C),當日平均溫度(°C)
9164,2020-04-05,"SUN MOON LAKE,日月潭",20.9,14.2,16.3
9165,2020-04-06,"SUN MOON LAKE,日月潭",18.8,14.0,15.3
9166,2020-04-07,"SUN MOON LAKE,日月潭",23.3,13.3,16.3
9167,2020-04-08,"SUN MOON LAKE,日月潭",22.6,13.9,16.8
9168,2020-04-09,"SUN MOON LAKE,日月潭",22.8,14.5,17.7
9169,2020-04-10,"SUN MOON LAKE,日月潭",25.7,14.0,18.2
9170,2020-04-11,"SUN MOON LAKE,日月潭",21.3,14.4,17.0
9171,2020-04-12,"SUN MOON LAKE,日月潭",17.7,9.1,13.3
9172,2020-04-13,"SUN MOON LAKE,日月潭",21.2,7.4,13.1
9173,2020-04-14,"SUN MOON LAKE,日月潭",19.6,9.7,14.4
9174,2020-04-15,"SUN MOON LAKE,日月潭",24.1,12.9,16.8
9175,2020-04-16,"SUN MOON LAKE,日月潭",26.9,11.8,18.4
9176,2020-04-17,"SUN MOON LAKE,日月潭",28.2,13.7,19.4
9177,2020-04-18,"SUN MOON LAKE,日月潭",27.6,16.1,20.6
9178,2020-04-19,"SUN MOON LAKE,日月潭",28.8,17.8,21.7
9179,2020-04-20,"SUN MOON LAKE,日月潭",29.1,16.8,21.6
9180,2020-04-21,"SUN MOON LAKE,日月潭",27.6,18.2,20.5
9181,2020-04-22,"SUN MOON LAKE,日月潭",25.4,17.4,19.6
9182,2020-04-23,"SUN MOON LAKE,日月潭",21.0,16.0,17.4
9183,2020-04-24,"SUN MOON LAKE,日月潭",17.5,15.6,16.4
9184,2020-04-25,"SUN MOON LAKE,日月潭",18.7,14.5,16.5
9185,2020-04-26,"SUN MOON LAKE,日月潭",23.5,15.9,18.8
9186,2020-04-27,"SUN MOON LAKE,日月潭",23.2,16.6,19.2
9187,2020-04-28,"SUN MOON LAKE,日月潭",24.8,16.7,19.6
9188,2020-04-29,"SUN MOON LAKE,日月潭",27.9,15.6,20.5
9189,2020-04-30,"SUN MOON LAKE,日月潭",28.2,16.5,20.8
9190,2020-05-01,"SUN MOON LAKE,日月潭",26.2,17.5,20.9
9191,2020-05-02,"SUN MOON LAKE,日月潭",28.3,18.8,21.9
9192,2020-05-03,"SUN MOON LAKE,日月潭",30.0,18.3,22.9
9193,2020-05-04,"SUN MOON LAKE,日月潭",31.0,18.6,23.4
9194,2020-05-05,"SUN MOON LAKE,日月潭",31.3,18.0,23.3
9195,2020-05-06,"SUN MOON LAKE,日月潭",31.5,20.1,24.0
9196,2020-05-07,"SUN MOON LAKE,日月潭",29.5,20.2,23.1
9197,2020-05-08,"SUN MOON LAKE,日月潭",29.6,20.4,23.7
9198,2020-05-09,"SUN MOON LAKE,日月潭",31.4,19.9,24.0
9199,2020-05-10,"SUN MOON LAKE,日月潭",32.5,18.6,23.9
9200,2020-05-11,"SUN MOON LAKE,日月潭",28.9,18.9,22.0
9201,2020-05-12,"SUN MOON LAKE,日月潭",22.4,18.9,20.8
9202,2020-05-13,"SUN MOON LAKE,日月潭",28.2,18.4,21.8
9203,2020-05-14,"SUN MOON LAKE,日月潭",28.3,19.0,22.0
9204,2020-05-15,"SUN MOON LAKE,日月潭",30.7,18.9,23.2
9205,2020-05-16,"SUN MOON LAKE,日月潭",32.8,18.5,21.9
9206,2020-05-17,"SUN MOON LAKE,日月潭",29.6,18.1,22.7
9207,2020-05-18,"SUN MOON LAKE,日月潭",22.8,18.2,20.2
9208,2020-05-19,"SUN MOON LAKE,日月潭",21.7,17.5,18.9
9209,2020-05-20,"SUN MOON LAKE,日月潭",26.0,17.3,20.7
9210,2020-05-21,"SUN MOON LAKE,日月潭",23.5,18.1,20.0
9211,2020-05-22,"SUN MOON LAKE,日月潭",21.4,18.6,20.2
9212,2020-05-23,"SUN MOON LAKE,日月潭",22.8,19.7,21.0
9213,2020-05-24,"SUN MOON LAKE,日月潭",28.1,20.2,22.0
9214,2020-05-25,"SUN MOON LAKE,日月潭",27.9,19.7,21.6
9215,2020-05-26,"SUN MOON LAKE,日月潭",24.7,19.2,21.0
9216,2020-05-27,"SUN MOON LAKE,日月潭",23.6,19.7,20.9
9217,2020-05-28,"SUN MOON LAKE,日月潭",24.7,19.3,20.5
9218,2020-05-29,"SUN MOON LAKE,日月潭",29.4,19.3,21.6
9219,2020-05-30,"SUN MOON LAKE,日月潭",29.2,19.2,22.2
9220,2020-05-31,"SUN MOON LAKE,日月潭",29.3,19.6,23.1
9221,2020-06-01,"SUN MOON LAKE,日月潭",29.6,19.4,23.2
9222,2020-06-02,"SUN MOON LAKE,日月潭",29.6,19.8,23.3
9223,2020-06-03,"SUN MOON LAKE,日月潭",29.3,20.6,23.1
9224,2020-06-04,"SUN MOON LAKE,日月潭",29.5,18.8,23.1
9225,2020-06-05,"SUN MOON LAKE,日月潭",29.6,20.1,23.7
9226,2020-06-06,"SUN MOON LAKE,日月潭",29.0,19.8,22.6
9227,2020-06-07,"SUN MOON LAKE,日月潭",27.7,18.4,21.4
9228,2020-06-08,"SUN MOON LAKE,日月潭",23.2,18.2,20.9
9229,2020-06-09,"SUN MOON LAKE,日月潭",23.9,18.8,21.3
9230,2020-06-10,"SUN MOON LAKE,日月潭",28.2,21.2,23.8
9231,2020-06-11,"SUN MOON LAKE,日月潭",29.8,18.8,23.4
9232,2020-06-12,"SUN MOON LAKE,日月潭",31.3,20.1,24.0
9233,2020-06-13,"SUN MOON LAKE,日月潭",30.1,19.8,23.2
9234,2020-06-14,"SUN MOON LAKE,日月潭",29.3,20.0,22.8
9235,2020-06-15,"SUN MOON LAKE,日月潭",28.1,19.9,22.5
9236,2020-06-16,"SUN MOON LAKE,日月潭",29.7,20.0,23.4
9237,2020-06-17,"SUN MOON LAKE,日月潭",29.4,20.8,23.7
9238,2020-06-18,"SUN MOON LAKE,日月潭",31.1,20.2,24.0
9239,2020-06-19,"SUN MOON LAKE,日月潭",30.5,19.6,24.0
9240,2020-06-20,"SUN MOON LAKE,日月潭",29.8,19.7,23.9
9241,2020-06-21,"SUN MOON LAKE,日月潭",28.3,19.9,23.2
9242,2020-06-22,"SUN MOON LAKE,日月潭",30.3,20.3,23.7
9243,2020-06-23,"SUN MOON LAKE,日月潭",30.6,20.4,23.7
9244,2020-06-24,"SUN MOON LAKE,日月潭",30.7,20.1,23.6
9245,2020-06-25,"SUN MOON LAKE,日月潭",30.0,20.6,23.4
9246,2020-06-26,"SUN MOON LAKE,日月潭",30.2,18.5,22.8
9247,2020-06-27,"SUN MOON LAKE,日月潭",31.1,19.9,24.0
9248,2020-06-28,"SUN MOON LAKE,日月潭",31.4,19.9,24.1
9249,2020-06-29,"SUN MOON LAKE,日月潭",30.5,20.0,23.7
9250,2020-06-30,"SUN MOON LAKE,日月潭",29.5,20.0,23.1
9251,2020-07-01,"SUN MOON LAKE,日月潭",28.8,20.8,23.1
9252,2020-07-02,"SUN MOON LAKE,日月潭",29.9,19.9,22.7
9253,2020-07-03,"SUN MOON LAKE,日月潭",30.4,20.1,23.7
9254,2020-07-04,"SUN MOON LAKE,日月潭",30.8,20.8,24.0
9255,2020-07-05,"SUN MOON LAKE,日月潭",29.6,20.8,22.9
9256,2020-07-06,"SUN MOON LAKE,日月潭",28.3,19.9,23.5
9257,2020-07-07,"SUN MOON LAKE,日月潭",28.6,20.4,23.5
9258,2020-07-08,"SUN MOON LAKE,日月潭",29.5,20.8,23.4
9259,2020-07-09,"SUN MOON LAKE,日月潭",28.3,20.4,23.5
9260,2020-07-10,"SUN MOON LAKE,日月潭",31.4,19.5,23.6
9261,2020-07-11,"SUN MOON LAKE,日月潭",31.9,18.7,23.4
9262,2020-07-12,"SUN MOON LAKE,日月潭",32.1,20.3,24.7
9263,2020-07-13,"SUN MOON LAKE,日月潭",32.3,20.6,24.7
9264,2020-07-14,"SUN MOON LAKE,日月潭",29.8,21.0,24.5
9265,2020-07-15,"SUN MOON LAKE,日月潭",28.8,20.6,22.9
9266,2020-07-16,"SUN MOON LAKE,日月潭",24.3,20.7,22.4
9267,2020-07-17,"SUN MOON LAKE,日月潭",29.1,19.9,23.5
9268,2020-07-18,"SUN MOON LAKE,日月潭",30.9,20.4,24.5
9269,2020-07-19,"SUN MOON LAKE,日月潭",32.0,19.4,23.7
9270,2020-07-20,"SUN MOON LAKE,日月潭",32.2,19.7,23.5
9271,2020-07-21,"SUN MOON LAKE,日月潭",29.9,19.9,23.7
9272,2020-07-22,"SUN MOON LAKE,日月潭",31.2,20.6,23.3
9273,2020-07-23,"SUN MOON LAKE,日月潭",31.4,19.9,23.5
9274,2020-07-24,"SUN MOON LAKE,日月潭",31.2,20.4,24.6
9275,2020-07-25,"SUN MOON LAKE,日月潭",28.1,20.6,23.2
9276,2020-07-26,"SUN MOON LAKE,日月潭",30.3,20.1,23.3
9277,2020-07-27,"SUN MOON LAKE,日月潭",31.7,20.5,23.8
9278,2020-07-28,"SUN MOON LAKE,日月潭",29.2,19.0,22.1
9279,2020-07-29,"SUN MOON LAKE,日月潭",29.3,19.6,23.2
9280,2020-07-30,"SUN MOON LAKE,日月潭",27.7,20.8,23.6
9281,2020-07-31,"SUN MOON LAKE,日月潭",32.1,21.4,25.3
9282,2020-08-01,"SUN MOON LAKE,日月潭",30.6,20.7,23.5
9283,2020-08-02,"SUN MOON LAKE,日月潭",29.1,20.1,23.1
9284,2020-08-03,"SUN MOON LAKE,日月潭",22.2,19.8,20.8
9285,2020-08-04,"SUN MOON LAKE,日月潭",27.9,19.8,22.5
9286,2020-08-05,"SUN MOON LAKE,日月潭",30.1,19.6,23.2
9287,2020-08-06,"SUN MOON LAKE,日月潭",31.6,20.2,24.3
9288,2020-08-07,"SUN MOON LAKE,日月潭",30.9,20.4,24.3
9289,2020-08-08,"SUN MOON LAKE,日月潭",30.3,20.9,24.0
9290,2020-08-09,"SUN MOON LAKE,日月潭",31.0,20.8,23.6
9291,2020-08-10,"SUN MOON LAKE,日月潭",30.3,21.1,23.1
9292,2020-08-11,"SUN MOON LAKE,日月潭",24.8,20.3,22.0
9293,2020-08-12,"SUN MOON LAKE,日月潭",29.8,20.3,22.7
9294,2020-08-13,"SUN MOON LAKE,日月潭",29.6,19.4,22.8
9295,2020-08-14,"SUN MOON LAKE,日月潭",28.6,19.3,22.4
9296,2020-08-15,"SUN MOON LAKE,日月潭",27.7,18.9,21.6
9297,2020-08-16,"SUN MOON LAKE,日月潭",29.3,19.3,22.5
9298,2020-08-17,"SUN MOON LAKE,日月潭",28.9,19.9,23.6
9299,2020-08-18,"SUN MOON LAKE,日月潭",31.2,19.7,23.6
9300,2020-08-19,"SUN MOON LAKE,日月潭",32.2,19.4,24.2
9301,2020-08-20,"SUN MOON LAKE,日月潭",30.3,19.8,23.4
9302,2020-08-21,"SUN MOON LAKE,日月潭",30.8,20.2,23.8
9303,2020-08-22,"SUN MOON LAKE,日月潭",27.8,20.4,21.9
9304,2020-08-23,"SUN MOON LAKE,日月潭",27.6,19.9,22.3
9305,2020-08-24,"SUN MOON LAKE,日月潭",30.7,19.8,24.1
9306,2020-08-25,"SUN MOON LAKE,日月潭",30.8,20.6,23.9
9307,2020-08-26,"SUN MOON LAKE,日月潭",27.2,19.9,22.2
9308,2020-08-27,"SUN MOON LAKE,日月潭",26.5,19.7,22.3
9309,2020-08-28,"SUN MOON LAKE,日月潭",30.7,20.0,23.3
9310,2020-08-29,"SUN MOON LAKE,日月潭",30.9,19.8,23.6
9311,2020-08-30,"SUN MOON LAKE,日月潭",28.1,21.3,23.5
9312,2020-08-31,"SUN MOON LAKE,日月潭",29.5,20.2,22.9
9313,2020-09-01,"SUN MOON LAKE,日月潭",29.8,19.9,23.0
9314,2020-09-02,"SUN MOON LAKE,日月潭",29.7,19.3,23.1
9315,2020-09-03,"SUN MOON LAKE,日月潭",30.6,19.4,22.3
9316,2020-09-04,"SUN MOON LAKE,日月潭",30.2,19.8,23.6
9317,2020-09-05,"SUN MOON LAKE,日月潭",29.3,20.1,23.1
9318,2020-09-06,"SUN MOON LAKE,日月潭",29.4,18.4,22.3
9319,2020-09-07,"SUN MOON LAKE,日月潭",30.7,18.2,23.2
9320,2020-09-08,"SUN MOON LAKE,日月潭",30.7,19.2,23.1
9321,2020-09-09,"SUN MOON LAKE,日月潭",28.8,20.2,23.0
9322,2020-09-10,"SUN MOON LAKE,日月潭",29.8,20.1,22.4
9323,2020-09-11,"SUN MOON LAKE,日月潭",31.2,20.0,23.2
9324,2020-09-12,"SUN MOON LAKE,日月潭",31.1,20.1,23.1
9325,2020-09-13,"SUN MOON LAKE,日月潭",28.7,20.1,23.0
9326,2020-09-14,"SUN MOON LAKE,日月潭",30.3,20.5,23.9
9327,2020-09-15,"SUN MOON LAKE,日月潭",30.9,19.8,24.0
9328,2020-09-16,"SUN MOON LAKE,日月潭",31.0,20.6,24.3
9329,2020-09-17,"SUN MOON LAKE,日月潭",30.7,20.6,24.6
9330,2020-09-18,"SUN MOON LAKE,日月潭",31.7,19.8,23.8
9331,2020-09-19,"SUN MOON LAKE,日月潭",30.8,20.2,23.5
9332,2020-09-20,"SUN MOON LAKE,日月潭",30.9,20.1,24.0
9333,2020-09-21,"SUN MOON LAKE,日月潭",30.3,20.1,23.3
9334,2020-09-22,"SUN MOON LAKE,日月潭",29.8,19.8,23.2
9335,2020-09-23,"SUN MOON LAKE,日月潭",29.7,20.0,23.1
9336,2020-09-24,"SUN MOON LAKE,日月潭",29.4,20.0,22.8
9337,2020-09-25,"SUN MOON LAKE,日月潭",26.6,20.0,21.9
9338,2020-09-26,"SUN MOON LAKE,日月潭",27.6,19.2,21.9
9339,2020-09-27,"SUN MOON LAKE,日月潭",26.3,19.5,21.7
9340,2020-09-28,"SUN MOON LAKE,日月潭",22.8,20.4,21.0
9341,2020-09-29,"SUN MOON LAKE,日月潭",29.6,19.4,22.2
9342,2020-09-30,"SUN MOON LAKE,日月潭",26.9,19.0,21.4
9343,2020-10-01,"SUN MOON LAKE,日月潭",28.6,19.7,22.3
9344,2020-10-02,"SUN MOON LAKE,日月潭",30.1,17.7,22.3
9345,2020-10-03,"SUN MOON LAKE,日月潭",29.8,18.8,22.6
9346,2020-10-04,"SUN MOON LAKE,日月潭",31.8,19.3,23.6
9347,2020-10-05,"SUN MOON LAKE,日月潭",28.5,19.2,22.5
9348,2020-10-06,"SUN MOON LAKE,日月潭",29.6,19.6,23.0
9349,2020-10-07,"SUN MOON LAKE,日月潭",24.0,18.6,20.9
9350,2020-10-08,"SUN MOON LAKE,日月潭",24.2,18.6,20.2
9351,2020-10-09,"SUN MOON LAKE,日月潭",25.9,18.0,20.8
9352,2020-10-10,"SUN MOON LAKE,日月潭",28.9,18.2,22.2
9353,2020-10-11,"SUN MOON LAKE,日月潭",31.1,18.1,23.2
9354,2020-10-12,"SUN MOON LAKE,日月潭",29.6,19.8,22.8
9355,2020-10-13,"SUN MOON LAKE,日月潭",28.6,18.2,22.7
9356,2020-10-14,"SUN MOON LAKE,日月潭",30.1,18.6,22.6
9357,2020-10-15,"SUN MOON LAKE,日月潭",27.2,18.3,21.8
9358,2020-10-16,"SUN MOON LAKE,日月潭",27.1,18.8,21.4
9359,2020-10-17,"SUN MOON LAKE,日月潭",25.4,18.5,20.5
9360,2020-10-18,"SUN MOON LAKE,日月潭",27.5,17.5,20.8
9361,2020-10-19,"SUN MOON LAKE,日月潭",28.3,18.7,21.4
9362,2020-10-20,"SUN MOON LAKE,日月潭",28.7,18.2,21.8
9363,2020-10-21,"SUN MOON LAKE,日月潭",28.8,18.9,22.3
9364,2020-10-22,"SUN MOON LAKE,日月潭",29.1,18.3,21.3
9365,2020-10-23,"SUN MOON LAKE,日月潭",24.3,18.0,20.2
9366,2020-10-24,"SUN MOON LAKE,日月潭",25.2,18.3,20.1
9367,2020-10-25,"SUN MOON LAKE,日月潭",24.1,18.3,20.2
9368,2020-10-26,"SUN MOON LAKE,日月潭",28.0,18.5,21.3
9369,2020-10-27,"SUN MOON LAKE,日月潭",28.6,18.0,21.3
9370,2020-10-28,"SUN MOON LAKE,日月潭",29.7,18.8,23.0
9371,2020-10-29,"SUN MOON LAKE,日月潭",27.9,18.3,21.8
9372,2020-10-30,"SUN MOON LAKE,日月潭",29.6,18.2,21.0
9373,2020-10-31,"SUN MOON LAKE,日月潭",27.9,16.3,19.8
9374,2020-11-01,"SUN MOON LAKE,日月潭",27.2,16.4,18.8
9375,2020-11-02,"SUN MOON LAKE,日月潭",28.2,15.9,20.1
9376,2020-11-03,"SUN MOON LAKE,日月潭",27.4,16.9,19.7
9377,2020-11-04,"SUN MOON LAKE,日月潭",21.9,16.4,18.3
9378,2020-11-05,"SUN MOON LAKE,日月潭",26.8,16.0,19.1
9379,2020-11-06,"SUN MOON LAKE,日月潭",30.4,16.5,23.3
9380,2020-11-07,"SUN MOON LAKE,日月潭",25.0,18.6,21.1
9381,2020-11-08,"SUN MOON LAKE,日月潭",24.7,17.6,19.7
9382,2020-11-09,"SUN MOON LAKE,日月潭",20.7,16.8,18.3
9383,2020-11-10,"SUN MOON LAKE,日月潭",20.6,17.0,17.9
9384,2020-11-11,"SUN MOON LAKE,日月潭",24.7,15.2,18.6
9385,2020-11-12,"SUN MOON LAKE,日月潭",28.0,15.0,20.0
9386,2020-11-13,"SUN MOON LAKE,日月潭",27.3,17.9,20.9
9387,2020-11-14,"SUN MOON LAKE,日月潭",24.5,18.4,20.6
9388,2020-11-15,"SUN MOON LAKE,日月潭",25.2,17.6,19.9
9389,2020-11-16,"SUN MOON LAKE,日月潭",27.7,16.8,20.2
9390,2020-11-17,"SUN MOON LAKE,日月潭",28.1,16.6,20.3
9391,2020-11-18,"SUN MOON LAKE,日月潭",28.9,17.6,21.5
9392,2020-11-19,"SUN MOON LAKE,日月潭",30.4,17.6,22.2
9393,2020-11-20,"SUN MOON LAKE,日月潭",28.9,18.4,21.5
9394,2020-11-21,"SUN MOON LAKE,日月潭",28.6,19.2,21.8
9395,2020-11-22,"SUN MOON LAKE,日月潭",29.8,17.5,21.8
9396,2020-11-23,"SUN MOON LAKE,日月潭",27.7,16.4,20.6
9397,2020-11-24,"SUN MOON LAKE,日月潭",27.0,16.4,19.7
9398,2020-11-25,"SUN MOON LAKE,日月潭",26.3,16.3,19.2
9399,2020-11-26,"SUN MOON LAKE,日月潭",27.6,15.0,19.1
9400,2020-11-27,"SUN MOON LAKE,日月潭",26.8,13.2,18.9
9401,2020-11-28,"SUN MOON LAKE,日月潭",26.3,14.7,18.2
9402,2020-11-29,"SUN MOON LAKE,日月潭",24.2,14.2,17.5
9403,2020-11-30,"SUN MOON LAKE,日月潭",22.7,15.2,17.3
9404,2020-12-01,"SUN MOON LAKE,日月潭",26.0,13.6,17.4
9405,2020-12-02,"SUN MOON LAKE,日月潭",25.5,13.7,17.8
9406,2020-12-03,"SUN MOON LAKE,日月潭",24.7,14.1,17.3
9407,2020-12-04,"SUN MOON LAKE,日月潭",21.7,13.5,16.7
9408,2020-12-05,"SUN MOON LAKE,日月潭",24.9,14.6,18.3
9409,2020-12-06,"SUN MOON LAKE,日月潭",27.4,14.5,19.4
9410,2020-12-07,"SUN MOON LAKE,日月潭",28.2,15.3,20.2
9411,2020-12-08,"SUN MOON LAKE,日月潭",22.6,16.4,18.0
9412,2020-12-09,"SUN MOON LAKE,日月潭",18.1,15.6,16.8
9413,2020-12-10,"SUN MOON LAKE,日月潭",26.9,16.0,19.4
9414,2020-12-11,"SUN MOON LAKE,日月潭",24.4,17.2,19.2
9415,2020-12-12,"SUN MOON LAKE,日月潭",26.6,16.7,19.0
9416,2020-12-13,"SUN MOON LAKE,日月潭",25.3,14.7,17.8
9417,2020-12-14,"SUN MOON LAKE,日月潭",23.2,12.5,16.6
9418,2020-12-15,"SUN MOON LAKE,日月潭",23.3,12.4,15.7
9419,2020-12-16,"SUN MOON LAKE,日月潭",23.9,13.5,15.9
9420,2020-12-17,"SUN MOON LAKE,日月潭",23.8,13.4,16.0
9421,2020-12-18,"SUN MOON LAKE,日月潭",24.2,13.1,17.6
9422,2020-12-19,"SUN MOON LAKE,日月潭",24.1,13.3,16.8
9423,2020-12-20,"SUN MOON LAKE,日月潭",22.7,12.9,15.5
9424,2020-12-21,"SUN MOON LAKE,日月潭",15.5,13.1,14.1
9425,2020-12-22,"SUN MOON LAKE,日月潭",25.6,12.6,16.9
9426,2020-12-23,"SUN MOON LAKE,日月潭",16.8,14.0,15.1
9427,2020-12-24,"SUN MOON LAKE,日月潭",24.4,14.4,17.5
9428,2020-12-25,"SUN MOON LAKE,日月潭",19.7,12.8,15.6
9429,2020-12-26,"SUN MOON LAKE,日月潭",22.3,11.4,15.4
9430,2020-12-27,"SUN MOON LAKE,日月潭",24.3,12.9,16.8
9431,2020-12-28,"SUN MOON LAKE,日月潭",27.9,14.2,19.5
9432,2020-12-29,"SUN MOON LAKE,日月潭",24.0,15.7,17.7
9433,2020-12-30,"SUN MOON LAKE,日月潭",16.4,7.8,11.6
9434,2020-12-31,"SUN MOON LAKE,日月潭",10.3,7.1,8.2
9435,2021-01-01,"SUN MOON LAKE,日月潭",11.0,6.8,8.3
9436,2021-01-02,"SUN MOON LAKE,日月潭",16.2,6.6,10.7
9437,2021-01-03,"SUN MOON LAKE,日月潭",18.3,8.8,12.8
9438,2021-01-04,"SUN MOON LAKE,日月潭",20.9,10.9,15.8
9439,2021-01-05,"SUN MOON LAKE,日月潭",19.8,12.4,15.1
9440,2021-01-06,"SUN MOON LAKE,日月潭",14.9,11.5,12.5
9441,2021-01-07,"SUN MOON LAKE,日月潭",13.1,8.4,11.1
9442,2021-01-08,"SUN MOON LAKE,日月潭",8.8,5.2,7.0
9443,2021-01-09,"SUN MOON LAKE,日月潭",9.0,5.7,7.1
9444,2021-01-10,"SUN MOON LAKE,日月潭",13.0,6.2,9.1
9445,2021-01-11,"SUN MOON LAKE,日月潭",10.2,6.0,8.6
9446,2021-01-12,"SUN MOON LAKE,日月潭",9.1,5.5,6.8
9447,2021-01-13,"SUN MOON LAKE,日月潭",15.5,6.2,9.7
9448,2021-01-14,"SUN MOON LAKE,日月潭",17.6,8.0,12.1
9449,2021-01-15,"SUN MOON LAKE,日月潭",19.5,9.4,13.7
9450,2021-01-16,"SUN MOON LAKE,日月潭",19.5,11.7,14.9
9451,2021-01-17,"SUN MOON LAKE,日月潭",17.9,10.2,13.3
9452,2021-01-18,"SUN MOON LAKE,日月潭",16.4,8.4,11.3
9453,2021-01-19,"SUN MOON LAKE,日月潭",18.2,8.9,13.1
9454,2021-01-20,"SUN MOON LAKE,日月潭",21.6,13.1,16.7
9455,2021-01-21,"SUN MOON LAKE,日月潭",24.8,14.4,19.5
9456,2021-01-22,"SUN MOON LAKE,日月潭",22.3,15.7,18.4
9457,2021-01-23,"SUN MOON LAKE,日月潭",23.1,14.4,17.5
9458,2021-01-24,"SUN MOON LAKE,日月潭",21.1,12.9,16.2
9459,2021-01-25,"SUN MOON LAKE,日月潭",21.8,13.1,15.9
9460,2021-01-26,"SUN MOON LAKE,日月潭",20.9,11.9,15.7
9461,2021-01-27,"SUN MOON LAKE,日月潭",20.4,11.8,15.2
9462,2021-01-28,"SUN MOON LAKE,日月潭",20.0,11.3,14.3
9463,2021-01-29,"SUN MOON LAKE,日月潭",17.6,11.3,13.0
9464,2021-01-30,"SUN MOON LAKE,日月潭",17.9,9.3,12.6
9465,2021-01-31,"SUN MOON LAKE,日月潭",17.5,9.5,12.9
9466,2021-02-01,"SUN MOON LAKE,日月潭",20.2,11.6,15.0
9467,2021-02-02,"SUN MOON LAKE,日月潭",22.1,12.2,16.3
9468,2021-02-03,"SUN MOON LAKE,日月潭",21.4,12.0,15.9
9469,2021-02-04,"SUN MOON LAKE,日月潭",20.9,12.3,15.7
9470,2021-02-05,"SUN MOON LAKE,日月潭",21.1,12.1,15.7
9471,2021-02-06,"SUN MOON LAKE,日月潭",22.3,12.2,16.0
9472,2021-02-07,"SUN MOON LAKE,日月潭",22.6,13.1,16.9
9473,2021-02-08,"SUN MOON LAKE,日月潭",21.9,13.9,16.9
9474,2021-02-09,"SUN MOON LAKE,日月潭",20.7,13.4,16.1
9475,2021-02-10,"SUN MOON LAKE,日月潭",20.6,12.2,15.1
9476,2021-02-11,"SUN MOON LAKE,日月潭",20.1,12.6,14.5
9477,2021-02-12,"SUN MOON LAKE,日月潭",20.4,9.6,14.7
9478,2021-02-13,"SUN MOON LAKE,日月潭",21.1,13.3,16.0
9479,2021-02-14,"SUN MOON LAKE,日月潭",20.0,12.9,15.7
9480,2021-02-15,"SUN MOON LAKE,日月潭",21.6,11.2,15.7
9481,2021-02-16,"SUN MOON LAKE,日月潭",22.0,13.3,16.1
9482,2021-02-17,"SUN MOON LAKE,日月潭",19.5,12.1,14.9
9483,2021-02-18,"SUN MOON LAKE,日月潭",17.5,9.9,13.0
9484,2021-02-19,"SUN MOON LAKE,日月潭",17.0,8.0,11.4
9485,2021-02-20,"SUN MOON LAKE,日月潭",17.3,8.6,12.0
9486,2021-02-21,"SUN MOON LAKE,日月潭",20.0,10.0,14.0
9487,2021-02-22,"SUN MOON LAKE,日月潭",22.8,12.1,16.4
9488,2021-02-23,"SUN MOON LAKE,日月潭",25.2,14.0,19.1
9489,2021-02-24,"SUN MOON LAKE,日月潭",23.7,15.1,18.2
9490,2021-02-25,"SUN MOON LAKE,日月潭",22.8,15.6,18.1
9491,2021-02-26,"SUN MOON LAKE,日月潭",25.1,15.7,18.2
9492,2021-02-27,"SUN MOON LAKE,日月潭",22.2,15.7,17.5
9493,2021-02-28,"SUN MOON LAKE,日月潭",24.0,15.4,18.5
9494,2021-03-01,"SUN MOON LAKE,日月潭",24.5,15.0,18.6
9495,2021-03-02,"SUN MOON LAKE,日月潭",22.1,15.2,17.7
9496,2021-03-03,"SUN MOON LAKE,日月潭",19.5,13.1,15.0
9497,2021-03-04,"SUN MOON LAKE,日月潭",22.5,13.1,16.6
9498,2021-03-05,"SUN MOON LAKE,日月潭",22.0,14.9,18.6
9499,2021-03-06,"SUN MOON LAKE,日月潭",23.6,16.4,18.8
9500,2021-03-07,"SUN MOON LAKE,日月潭",22.6,15.7,18.2
9501,2021-03-08,"SUN MOON LAKE,日月潭",23.3,15.1,17.9
9502,2021-03-09,"SUN MOON LAKE,日月潭",24.3,14.9,18.4
9503,2021-03-10,"SUN MOON LAKE,日月潭",24.7,15.5,18.7
9504,2021-03-11,"SUN MOON LAKE,日月潭",24.8,15.4,18.6
9505,2021-03-12,"SUN MOON LAKE,日月潭",24.8,15.3,19.0
9506,2021-03-13,"SUN MOON LAKE,日月潭",23.5,15.7,18.4
9507,2021-03-14,"SUN MOON LAKE,日月潭",24.2,14.4,17.7
9508,2021-03-15,"SUN MOON LAKE,日月潭",24.0,13.7,17.5
9509,2021-03-16,"SUN MOON LAKE,日月潭",26.7,15.6,19.8
9510,2021-03-17,"SUN MOON LAKE,日月潭",26.2,16.1,19.9
9511,2021-03-18,"SUN MOON LAKE,日月潭",26.9,16.9,20.4
9512,2020-03-18,"TAITUNG,臺東",24.5,19.9,21.9
9513,2020-03-19,"TAITUNG,臺東",29.1,21.0,24.5
9514,2020-03-20,"TAITUNG,臺東",25.6,21.3,22.7
9515,2020-03-21,"TAITUNG,臺東",27.9,20.5,24.0
9516,2020-03-22,"TAITUNG,臺東",29.6,22.5,25.9
9517,2020-03-23,"TAITUNG,臺東",28.5,23.1,25.3
9518,2020-03-24,"TAITUNG,臺東",26.2,22.0,23.9
9519,2020-03-25,"TAITUNG,臺東",28.7,22.1,25.2
9520,2020-03-26,"TAITUNG,臺東",29.7,22.8,25.8
9521,2020-03-27,"TAITUNG,臺東",29.4,23.7,26.0
9522,2020-03-28,"TAITUNG,臺東",27.9,20.1,23.6
